datetime,observer,polyid,surveyed,waypoint,nonpup_count,pup_count,water_count,adult_total,pup_total,air_temp,wind_speed,wind_direction,sky_condition,precip
2007-08-29 13:00:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,66.2,6.84,NNW,Partly Cloudy,NA
2007-08-29 13:00:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,66.2,6.84,NNW,Partly Cloudy,NA
2007-08-29 13:00:00,Pebble Mine,JF15,1,JF15C,20,NA,,,,66.2,6.84,NNW,Partly Cloudy,NA
2007-08-29 13:00:00,Pebble Mine,JF16,1,JF16H,0,NA,,,,66.2,6.84,NNW,Partly Cloudy,NA
2007-08-29 13:00:00,Pebble Mine,JF16,1,JF16J,0,NA,,,,66.2,6.84,NNW,Partly Cloudy,NA
2007-08-29 13:00:00,Pebble Mine,JF16,1,JF16K,0,NA,,,,66.2,6.84,NNW,Partly Cloudy,NA
2007-08-29 13:00:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,66.2,6.84,NNW,Partly Cloudy,NA
2007-08-29 13:00:00,Pebble Mine,JF16,1,JF16CD,0,NA,,,,66.2,6.84,NNW,Partly Cloudy,NA
2007-08-29 13:00:00,Pebble Mine,JF16,1,JF16EF,0,NA,,,,66.2,6.84,NNW,Partly Cloudy,NA
2007-08-29 13:00:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,66.2,6.84,NNW,Partly Cloudy,NA
2007-08-29 13:00:00,Pebble Mine,JF16,1,JF16A,9,NA,,,,66.2,6.84,NNW,Partly Cloudy,NA
2007-08-29 13:00:00,Pebble Mine,JF19,1,JF19BD,56,NA,,,,66.2,6.84,NNW,Partly Cloudy,NA
2007-08-29 13:00:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,66.2,6.84,NNW,Partly Cloudy,NA
2007-08-29 13:00:00,Pebble Mine,JF18,1,JF18A,0,NA,,,,66.2,6.84,NNW,Partly Cloudy,NA
2007-08-29 13:00:00,Pebble Mine,JF16,1,JF16M,0,NA,,,,66.2,6.84,NNW,Partly Cloudy,NA
2007-08-29 13:00:00,Pebble Mine,Other,0,Other,NA,NA,,85,0,66.2,6.84,NNW,Partly Cloudy,NA
2007-09-12 10:30:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,51.8,5.59,WSW,Overcast,NA
2007-09-12 10:30:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,51.8,5.59,WSW,Overcast,NA
2007-09-12 10:30:00,Pebble Mine,JF15,1,JF15C,0,NA,,,,51.8,5.59,WSW,Overcast,NA
2007-09-12 10:30:00,Pebble Mine,JF16,1,JF16H,0,NA,,,,51.8,5.59,WSW,Overcast,NA
2007-09-12 10:30:00,Pebble Mine,JF16,1,JF16J,0,NA,,,,51.8,5.59,WSW,Overcast,NA
2007-09-12 10:30:00,Pebble Mine,JF16,1,JF16K,0,NA,,,,51.8,5.59,WSW,Overcast,NA
2007-09-12 10:30:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,51.8,5.59,WSW,Overcast,NA
2007-09-12 10:30:00,Pebble Mine,JF16,1,JF16CD,0,NA,,,,51.8,5.59,WSW,Overcast,NA
2007-09-12 10:30:00,Pebble Mine,JF16,1,JF16EF,42,NA,,,,51.8,5.59,WSW,Overcast,NA
2007-09-12 10:30:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,51.8,5.59,WSW,Overcast,NA
2007-09-12 10:30:00,Pebble Mine,JF16,1,JF16A,0,NA,,,,51.8,5.59,WSW,Overcast,NA
2007-09-12 10:30:00,Pebble Mine,JF19,1,JF19BD,37,NA,,,,51.8,5.59,WSW,Overcast,NA
2007-09-12 10:30:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,51.8,5.59,WSW,Overcast,NA
2007-09-12 10:30:00,Pebble Mine,JF18,1,JF18A,0,NA,,,,51.8,5.59,WSW,Overcast,NA
2007-09-12 10:30:00,Pebble Mine,JF16,1,JF16M,0,NA,,,,51.8,5.59,WSW,Overcast,NA
2007-09-12 10:30:00,Pebble Mine,Other,0,Other,NA,NA,,79,0,51.8,5.59,WSW,Overcast,NA
2007-10-11 11:00:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,41,13.67,E,Overcast,NA
2007-10-11 11:00:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,41,13.67,E,Overcast,NA
2007-10-11 11:00:00,Pebble Mine,JF15,1,JF15C,0,NA,,,,41,13.67,E,Overcast,NA
2007-10-11 11:00:00,Pebble Mine,JF16,1,JF16H,0,NA,,,,41,13.67,E,Overcast,NA
2007-10-11 11:00:00,Pebble Mine,JF16,1,JF16J,0,NA,,,,41,13.67,E,Overcast,NA
2007-10-11 11:00:00,Pebble Mine,JF16,1,JF16K,0,NA,,,,41,13.67,E,Overcast,NA
2007-10-11 11:00:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,41,13.67,E,Overcast,NA
2007-10-11 11:00:00,Pebble Mine,JF16,1,JF16CD,0,NA,,,,41,13.67,E,Overcast,NA
2007-10-11 11:00:00,Pebble Mine,JF16,1,JF16EF,0,NA,,,,41,13.67,E,Overcast,NA
2007-10-11 11:00:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,41,13.67,E,Overcast,NA
2007-10-11 11:00:00,Pebble Mine,JF16,1,JF16A,0,NA,,,,41,13.67,E,Overcast,NA
2007-10-11 11:00:00,Pebble Mine,JF19,1,JF19BD,0,NA,,,,41,13.67,E,Overcast,NA
2007-10-11 11:00:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,41,13.67,E,Overcast,NA
2007-10-11 11:00:00,Pebble Mine,JF18,1,JF18A,0,NA,,,,41,13.67,E,Overcast,NA
2007-10-11 11:00:00,Pebble Mine,JF16,1,JF16M,0,NA,,,,41,13.67,E,Overcast,NA
2007-10-11 11:00:00,Pebble Mine,Other,0,Other,NA,NA,,0,0,41,13.67,E,Overcast,NA
